customer_id,recency_score,frequency_score,monetary_score,rfm_score,customer_segmentation
387000,1,2,2,122,Hibernating
157304,1,2,2,122,Hibernating
365107,1,2,2,122,Hibernating
392086,1,2,2,122,Hibernating
431171,1,2,2,122,Hibernating
206128,1,2,2,122,Hibernating
250517,1,2,2,122,Hibernating
428221,1,2,2,122,Hibernating
137147,1,2,2,122,Hibernating
431601,1,2,2,122,Hibernating
127691,1,2,2,122,Hibernating
416932,1,2,2,122,Hibernating
391044,1,2,2,122,Hibernating
414790,1,2,2,122,Hibernating
371858,1,2,2,122,Hibernating
253118,1,2,2,122,Hibernating
439455,1,2,2,122,Hibernating
165981,1,2,2,122,Hibernating
441262,1,2,2,122,Hibernating
432409,1,2,2,122,Hibernating
417447,1,2,2,122,Hibernating
349459,1,2,2,122,Hibernating
133321,1,2,2,122,Hibernating
420946,1,2,2,122,Hibernating
13806,1,2,2,122,Hibernating
365800,1,2,2,122,Hibernating
407195,1,2,2,122,Hibernating
382991,1,2,2,122,Hibernating
414312,1,2,2,122,Hibernating
177084,1,2,2,122,Hibernating
322595,1,2,2,122,Hibernating
436963,1,2,2,122,Hibernating
353306,1,2,2,122,Hibernating
284641,1,2,2,122,Hibernating
152243,1,2,2,122,Hibernating
433691,1,2,2,122,Hibernating
167010,1,2,2,122,Hibernating
162724,1,2,2,122,Hibernating
361266,1,2,2,122,Hibernating
271922,1,2,2,122,Hibernating
121960,1,2,2,122,Hibernating
426393,1,2,2,122,Hibernating
408255,1,2,2,122,Hibernating
425873,1,2,2,122,Hibernating
399824,1,2,2,122,Hibernating
435015,1,2,2,122,Hibernating
422647,1,2,2,122,Hibernating
432874,1,2,2,122,Hibernating
401931,1,2,2,122,Hibernating
430516,1,2,2,122,Hibernating
389167,1,2,2,122,Hibernating
378507,1,2,2,122,Hibernating
394643,1,2,2,122,Hibernating
412727,1,2,2,122,Hibernating
385110,1,2,2,122,Hibernating
173465,1,2,2,122,Hibernating
220414,1,2,2,122,Hibernating
285272,1,2,2,122,Hibernating
434713,1,2,2,122,Hibernating
434013,1,2,2,122,Hibernating
397981,1,2,2,122,Hibernating
407592,1,2,2,122,Hibernating
407421,1,2,2,122,Hibernating
416772,1,2,2,122,Hibernating
423168,1,2,2,122,Hibernating
430138,1,2,2,122,Hibernating
434907,1,2,2,122,Hibernating
384169,1,2,2,122,Hibernating
9380,1,2,2,122,Hibernating
249266,1,2,2,122,Hibernating
367848,1,2,2,122,Hibernating
305958,1,2,2,122,Hibernating
429097,1,2,2,122,Hibernating
416702,1,2,2,122,Hibernating
406631,1,2,2,122,Hibernating
426733,1,2,2,122,Hibernating
396843,1,2,2,122,Hibernating
417395,1,2,2,122,Hibernating
434929,1,2,2,122,Hibernating
386285,1,2,2,122,Hibernating
161624,1,2,2,122,Hibernating
227828,1,2,2,122,Hibernating
402521,1,2,2,122,Hibernating
330898,1,2,2,122,Hibernating
440476,1,2,2,122,Hibernating
433363,1,2,2,122,Hibernating
287120,1,2,2,122,Hibernating
386705,1,2,2,122,Hibernating
421860,1,2,2,122,Hibernating
439910,1,2,2,122,Hibernating
425239,1,2,2,122,Hibernating
407723,1,2,2,122,Hibernating
342029,1,2,2,122,Hibernating
388790,1,2,2,122,Hibernating
389643,1,2,2,122,Hibernating
367649,1,2,2,122,Hibernating
387984,1,2,2,122,Hibernating
402593,1,2,2,122,Hibernating
393047,1,2,2,122,Hibernating
407291,1,2,2,122,Hibernating
388398,1,2,2,122,Hibernating
432697,1,2,2,122,Hibernating
430241,1,2,2,122,Hibernating
142903,1,2,2,122,Hibernating
383108,1,2,2,122,Hibernating
408435,1,2,2,122,Hibernating
27611,1,2,2,122,Hibernating
140743,1,2,2,122,Hibernating
383233,1,2,2,122,Hibernating
434296,1,2,2,122,Hibernating
426477,1,2,2,122,Hibernating
428865,1,2,2,122,Hibernating
283354,1,2,2,122,Hibernating
431358,1,2,2,122,Hibernating
265593,1,2,2,122,Hibernating
162988,1,2,2,122,Hibernating
406226,1,2,2,122,Hibernating
400966,1,2,2,122,Hibernating
423973,1,2,2,122,Hibernating
430936,1,2,2,122,Hibernating
382320,1,2,2,122,Hibernating
405388,1,2,2,122,Hibernating
413644,1,2,2,122,Hibernating
269304,1,2,2,122,Hibernating
146684,1,2,2,122,Hibernating
333696,1,2,2,122,Hibernating
404143,1,2,2,122,Hibernating
391173,1,2,2,122,Hibernating
399612,1,2,2,122,Hibernating
257709,1,2,2,122,Hibernating
434743,1,2,2,122,Hibernating
345513,1,2,2,122,Hibernating
253738,1,2,2,122,Hibernating
363577,1,2,2,122,Hibernating
408595,1,2,2,122,Hibernating
376360,1,2,2,122,Hibernating
386310,1,2,2,122,Hibernating
266526,1,2,2,122,Hibernating
225016,1,2,2,122,Hibernating
434622,1,2,2,122,Hibernating
381999,1,2,2,122,Hibernating
323200,1,2,2,122,Hibernating
424099,1,2,2,122,Hibernating
434736,1,2,2,122,Hibernating
382866,1,2,2,122,Hibernating
390372,1,2,2,122,Hibernating
434909,1,2,2,122,Hibernating
419244,1,2,2,122,Hibernating
363599,1,2,2,122,Hibernating
424862,1,2,2,122,Hibernating
318574,1,2,2,122,Hibernating
596,1,2,2,122,Hibernating
401794,1,2,2,122,Hibernating
388925,1,2,2,122,Hibernating
284268,1,2,2,122,Hibernating
370103,1,2,2,122,Hibernating
263000,1,2,2,122,Hibernating
391420,1,2,2,122,Hibernating
424971,1,2,2,122,Hibernating
243572,1,2,2,122,Hibernating
382388,1,2,2,122,Hibernating
388622,1,2,2,122,Hibernating
213663,1,2,2,122,Hibernating
432037,1,2,2,122,Hibernating
172594,1,2,2,122,Hibernating
384889,1,2,2,122,Hibernating
382805,1,2,2,122,Hibernating
382534,1,2,2,122,Hibernating
372281,1,2,2,122,Hibernating
203525,1,2,2,122,Hibernating
174380,1,2,2,122,Hibernating
251858,1,2,2,122,Hibernating
131050,1,2,2,122,Hibernating
396206,1,2,2,122,Hibernating
238556,1,2,2,122,Hibernating
433136,1,2,2,122,Hibernating
407681,1,2,2,122,Hibernating
263445,1,2,2,122,Hibernating
134721,1,2,2,122,Hibernating
429035,1,2,2,122,Hibernating
432734,1,2,2,122,Hibernating
385770,1,2,2,122,Hibernating
431214,1,2,2,122,Hibernating
413872,1,2,2,122,Hibernating
181466,1,2,2,122,Hibernating
409330,1,2,2,122,Hibernating
365959,1,2,2,122,Hibernating
431614,1,2,2,122,Hibernating
425696,1,2,2,122,Hibernating
395285,1,2,2,122,Hibernating
434990,1,2,2,122,Hibernating
419093,1,2,2,122,Hibernating
350050,1,2,2,122,Hibernating
168397,1,2,2,122,Hibernating
188305,1,2,2,122,Hibernating
434191,1,2,2,122,Hibernating
427170,1,2,2,122,Hibernating
434310,1,2,2,122,Hibernating
333785,1,2,2,122,Hibernating
398409,1,2,2,122,Hibernating
431032,1,2,2,122,Hibernating
279136,1,2,2,122,Hibernating
429326,1,2,2,122,Hibernating
378952,1,2,2,122,Hibernating
368301,1,2,2,122,Hibernating
277544,1,2,2,122,Hibernating
432571,1,2,2,122,Hibernating
369524,1,2,2,122,Hibernating
433200,1,2,2,122,Hibernating
428414,1,2,2,122,Hibernating
418510,1,2,2,122,Hibernating
286267,1,2,2,122,Hibernating
271890,1,2,2,122,Hibernating
104644,1,2,2,122,Hibernating
308965,1,2,2,122,Hibernating
392370,1,2,2,122,Hibernating
286001,1,2,2,122,Hibernating
432750,1,2,2,122,Hibernating
402771,1,2,2,122,Hibernating
373259,1,2,2,122,Hibernating
134776,1,2,2,122,Hibernating
181360,1,2,2,122,Hibernating
416949,1,2,2,122,Hibernating
397365,1,2,2,122,Hibernating
430010,1,2,2,122,Hibernating
369515,1,2,2,122,Hibernating
235498,1,2,2,122,Hibernating
428188,1,2,2,122,Hibernating
406077,1,2,2,122,Hibernating
151513,1,2,2,122,Hibernating
396857,1,2,2,122,Hibernating
364225,1,2,2,122,Hibernating
382342,1,2,2,122,Hibernating
423665,1,2,2,122,Hibernating
433729,1,2,2,122,Hibernating
384142,1,2,2,122,Hibernating
162219,1,2,2,122,Hibernating
286261,1,2,2,122,Hibernating
382109,1,2,2,122,Hibernating
397124,1,2,2,122,Hibernating
294813,1,2,2,122,Hibernating
418865,1,2,2,122,Hibernating
143278,1,2,2,122,Hibernating
420977,1,2,2,122,Hibernating
433982,1,2,2,122,Hibernating
377297,1,2,2,122,Hibernating
375289,1,2,2,122,Hibernating
353043,1,2,2,122,Hibernating
398300,1,2,2,122,Hibernating
364627,1,2,2,122,Hibernating
424142,1,2,2,122,Hibernating
383505,1,2,2,122,Hibernating
379319,1,2,2,122,Hibernating
399504,1,2,2,122,Hibernating
284121,1,2,2,122,Hibernating
110637,1,2,2,122,Hibernating
269448,1,2,2,122,Hibernating
160160,1,2,2,122,Hibernating
108645,1,2,2,122,Hibernating
421891,1,2,2,122,Hibernating
393524,1,2,2,122,Hibernating
423751,1,2,2,122,Hibernating
392730,1,2,2,122,Hibernating
422588,1,2,2,122,Hibernating
336384,1,2,2,122,Hibernating
430166,1,2,2,122,Hibernating
394656,1,2,2,122,Hibernating
306261,1,2,2,122,Hibernating
194974,1,2,2,122,Hibernating
333293,1,2,2,122,Hibernating
422577,1,2,2,122,Hibernating
207885,1,2,2,122,Hibernating
321255,1,2,2,122,Hibernating
274008,1,2,2,122,Hibernating
342036,1,2,2,122,Hibernating
237102,1,2,2,122,Hibernating
429297,1,2,2,122,Hibernating
421340,1,2,2,122,Hibernating
98593,1,2,2,122,Hibernating
343059,1,2,2,122,Hibernating
434570,1,2,2,122,Hibernating
403708,1,2,2,122,Hibernating
283886,1,2,2,122,Hibernating
143503,1,2,2,122,Hibernating
440801,1,2,2,122,Hibernating
398563,1,2,2,122,Hibernating
412697,1,2,2,122,Hibernating
382585,1,2,2,122,Hibernating
378378,1,2,2,122,Hibernating
38995,1,2,2,122,Hibernating
81673,1,2,2,122,Hibernating
435005,1,2,2,122,Hibernating
328147,1,2,2,122,Hibernating
294298,1,2,2,122,Hibernating
164784,1,2,2,122,Hibernating
279181,1,2,2,122,Hibernating
327580,1,2,2,122,Hibernating
312594,1,2,2,122,Hibernating
433035,1,2,2,122,Hibernating
440820,1,2,2,122,Hibernating
403912,1,2,2,122,Hibernating
337058,1,2,2,122,Hibernating
419266,1,2,2,122,Hibernating
394030,1,2,2,122,Hibernating
394464,1,2,2,122,Hibernating
422015,1,2,2,122,Hibernating
415520,1,2,2,122,Hibernating
286294,1,2,2,122,Hibernating
286020,1,2,2,122,Hibernating
147193,1,2,2,122,Hibernating
92267,1,2,2,122,Hibernating
188207,1,2,2,122,Hibernating
375288,1,2,2,122,Hibernating
433705,1,2,2,122,Hibernating
426102,1,2,2,122,Hibernating
313847,1,2,2,122,Hibernating
378700,1,2,2,122,Hibernating
278645,1,2,2,122,Hibernating
122849,1,2,2,122,Hibernating
430521,1,2,2,122,Hibernating
126300,1,2,2,122,Hibernating
394852,1,2,2,122,Hibernating
427159,1,2,2,122,Hibernating
405362,1,2,2,122,Hibernating
425127,1,2,2,122,Hibernating
393951,1,2,2,122,Hibernating
297874,1,2,2,122,Hibernating
178921,1,2,2,122,Hibernating
26348,1,2,2,122,Hibernating
380647,1,2,2,122,Hibernating
376251,1,2,2,122,Hibernating
105700,1,2,2,122,Hibernating
301607,1,2,2,122,Hibernating
434874,1,2,2,122,Hibernating
431677,1,2,2,122,Hibernating
285241,1,2,2,122,Hibernating
421369,1,2,2,122,Hibernating
417860,1,2,2,122,Hibernating
430862,1,2,2,122,Hibernating
393049,1,2,2,122,Hibernating
426308,1,2,2,122,Hibernating
355332,1,2,2,122,Hibernating
347771,1,2,2,122,Hibernating
430292,1,2,2,122,Hibernating
431252,1,2,2,122,Hibernating
431792,1,2,2,122,Hibernating
382064,1,2,2,122,Hibernating
429365,1,2,2,122,Hibernating
262633,1,2,2,122,Hibernating
399966,1,2,2,122,Hibernating
350361,1,2,2,122,Hibernating
385046,1,2,2,122,Hibernating
434988,1,2,2,122,Hibernating
284933,1,2,2,122,Hibernating
394686,1,2,2,122,Hibernating
391282,1,2,2,122,Hibernating
399660,1,2,2,122,Hibernating
385170,1,2,2,122,Hibernating
401954,1,2,2,122,Hibernating
393699,1,2,2,122,Hibernating
395957,1,2,2,122,Hibernating
440066,1,2,2,122,Hibernating
282885,1,2,2,122,Hibernating
431114,1,2,2,122,Hibernating
434231,1,2,2,122,Hibernating
375182,1,2,2,122,Hibernating
428475,1,2,2,122,Hibernating
434117,1,2,2,122,Hibernating
106865,1,2,2,122,Hibernating
301196,1,2,2,122,Hibernating
401456,1,2,2,122,Hibernating
427818,1,2,2,122,Hibernating
300186,1,2,2,122,Hibernating
242283,1,2,2,122,Hibernating
431769,1,2,2,122,Hibernating
425926,1,2,2,122,Hibernating
258602,1,2,2,122,Hibernating
182462,1,2,2,122,Hibernating
425028,1,2,2,122,Hibernating
384156,1,2,2,122,Hibernating
419716,1,2,2,122,Hibernating
380564,1,2,2,122,Hibernating
381234,1,2,2,122,Hibernating
426361,1,2,2,122,Hibernating
425192,1,2,2,122,Hibernating
319891,1,2,2,122,Hibernating
391094,1,2,2,122,Hibernating
368908,1,2,2,122,Hibernating
409120,1,2,2,122,Hibernating
431122,1,2,2,122,Hibernating
398824,1,2,2,122,Hibernating
169658,1,2,2,122,Hibernating
407619,1,2,2,122,Hibernating
438048,1,2,2,122,Hibernating
423721,1,2,3,123,Hibernating
230599,1,2,3,123,Hibernating
167617,1,2,3,123,Hibernating
434313,1,2,3,123,Hibernating
169575,1,2,3,123,Hibernating
335070,1,2,3,123,Hibernating
111923,1,2,3,123,Hibernating
214783,1,2,3,123,Hibernating
430085,1,2,3,123,Hibernating
389395,1,2,3,123,Hibernating
399121,1,2,3,123,Hibernating
195430,1,2,3,123,Hibernating
430406,1,2,3,123,Hibernating
431116,1,2,3,123,Hibernating
383055,1,2,3,123,Hibernating
437990,1,2,3,123,Hibernating
440759,1,2,3,123,Hibernating
129133,1,2,3,123,Hibernating
440751,1,2,3,123,Hibernating
406834,1,2,3,123,Hibernating
418895,1,2,3,123,Hibernating
147342,1,2,3,123,Hibernating
433307,1,2,3,123,Hibernating
408174,1,2,3,123,Hibernating
378089,1,2,3,123,Hibernating
358926,1,2,3,123,Hibernating
414046,1,2,3,123,Hibernating
335957,1,2,3,123,Hibernating
430697,1,2,3,123,Hibernating
115804,1,2,3,123,Hibernating
434061,1,2,3,123,Hibernating
396981,1,2,3,123,Hibernating
219425,1,2,3,123,Hibernating
387300,1,2,3,123,Hibernating
397684,1,2,3,123,Hibernating
419477,1,2,3,123,Hibernating
440440,1,2,3,123,Hibernating
380883,1,2,3,123,Hibernating
352965,1,2,3,123,Hibernating
72868,1,2,3,123,Hibernating
403205,1,2,3,123,Hibernating
389532,1,2,3,123,Hibernating
430209,1,2,3,123,Hibernating
405688,1,2,3,123,Hibernating
428489,1,2,3,123,Hibernating
426804,1,2,3,123,Hibernating
421274,1,2,3,123,Hibernating
431670,1,2,3,123,Hibernating
330003,1,2,3,123,Hibernating
388440,1,2,3,123,Hibernating
414068,1,2,3,123,Hibernating
420398,1,2,3,123,Hibernating
388454,1,2,3,123,Hibernating
405849,1,2,3,123,Hibernating
434483,1,2,3,123,Hibernating
392885,1,2,3,123,Hibernating
354802,1,2,3,123,Hibernating
392115,1,2,3,123,Hibernating
433317,1,2,3,123,Hibernating
403315,1,2,3,123,Hibernating
434158,1,2,3,123,Hibernating
94022,1,2,3,123,Hibernating
84595,1,2,3,123,Hibernating
257217,1,2,3,123,Hibernating
286358,1,2,3,123,Hibernating
278584,1,2,3,123,Hibernating
152176,1,2,3,123,Hibernating
427037,1,2,3,123,Hibernating
427814,1,2,3,123,Hibernating
385646,1,2,3,123,Hibernating
138964,1,2,3,123,Hibernating
407178,1,2,3,123,Hibernating
389758,1,2,3,123,Hibernating
392587,1,2,3,123,Hibernating
425884,1,2,3,123,Hibernating
235100,1,2,3,123,Hibernating
319169,1,2,3,123,Hibernating
421047,1,2,3,123,Hibernating
381446,1,2,3,123,Hibernating
354452,1,2,3,123,Hibernating
153224,1,2,3,123,Hibernating
179562,1,2,3,123,Hibernating
434989,1,2,3,123,Hibernating
193774,1,2,3,123,Hibernating
383082,1,2,3,123,Hibernating
284119,1,2,3,123,Hibernating
185670,1,2,3,123,Hibernating
418456,1,2,3,123,Hibernating
367867,1,2,3,123,Hibernating
379990,1,2,3,123,Hibernating
335929,1,2,3,123,Hibernating
433515,1,2,3,123,Hibernating
429784,1,2,3,123,Hibernating
171451,1,2,3,123,Hibernating
363007,1,2,3,123,Hibernating
200276,1,2,3,123,Hibernating
94354,1,2,3,123,Hibernating
342059,1,2,3,123,Hibernating
339710,1,2,3,123,Hibernating
367623,1,2,3,123,Hibernating
419281,1,2,3,123,Hibernating
440907,1,2,3,123,Hibernating
312074,1,2,3,123,Hibernating
387018,1,2,3,123,Hibernating
296754,1,2,3,123,Hibernating
431588,1,2,3,123,Hibernating
388070,1,2,3,123,Hibernating
142669,1,2,3,123,Hibernating
265894,1,2,3,123,Hibernating
432240,1,2,3,123,Hibernating
433404,1,2,3,123,Hibernating
332907,1,2,3,123,Hibernating
258969,1,2,3,123,Hibernating
131224,1,2,3,123,Hibernating
348640,1,2,3,123,Hibernating
389231,1,2,3,123,Hibernating
370782,1,2,3,123,Hibernating
434019,1,2,3,123,Hibernating
429739,1,2,3,123,Hibernating
421404,1,2,3,123,Hibernating
429469,1,2,3,123,Hibernating
182475,1,2,3,123,Hibernating
427137,1,2,3,123,Hibernating
438759,1,2,3,123,Hibernating
428985,1,2,3,123,Hibernating
434998,1,2,3,123,Hibernating
302827,1,2,3,123,Hibernating
427027,1,2,3,123,Hibernating
391881,1,2,3,123,Hibernating
334487,1,2,3,123,Hibernating
431667,1,2,3,123,Hibernating
175498,1,2,3,123,Hibernating
369958,1,2,3,123,Hibernating
428083,1,2,3,123,Hibernating
424139,1,2,3,123,Hibernating
432301,1,2,3,123,Hibernating
403939,1,2,3,123,Hibernating
399644,1,2,3,123,Hibernating
396468,1,2,3,123,Hibernating
332313,1,2,3,123,Hibernating
427785,1,2,3,123,Hibernating
441074,1,2,3,123,Hibernating
404567,1,2,3,123,Hibernating
387869,1,2,3,123,Hibernating
432095,1,2,3,123,Hibernating
433899,1,2,3,123,Hibernating
381342,1,2,3,123,Hibernating
398151,1,2,3,123,Hibernating
380382,1,2,3,123,Hibernating
399070,1,2,3,123,Hibernating
192960,1,2,3,123,Hibernating
398890,1,2,3,123,Hibernating
189479,1,2,3,123,Hibernating
426866,1,2,3,123,Hibernating
377979,1,2,3,123,Hibernating
388702,1,2,3,123,Hibernating
198650,1,2,3,123,Hibernating
422088,1,2,3,123,Hibernating
434606,1,2,3,123,Hibernating
427671,1,2,3,123,Hibernating
423893,1,2,3,123,Hibernating
432785,1,2,3,123,Hibernating
164718,1,2,3,123,Hibernating
383957,1,2,3,123,Hibernating
403428,1,2,3,123,Hibernating
334246,1,2,3,123,Hibernating
401791,1,2,3,123,Hibernating
290290,1,2,3,123,Hibernating
432497,1,2,3,123,Hibernating
434358,1,2,3,123,Hibernating
342463,1,2,3,123,Hibernating
417243,1,2,3,123,Hibernating
383145,1,2,3,123,Hibernating
160120,1,2,3,123,Hibernating
396661,1,2,3,123,Hibernating
230127,1,2,3,123,Hibernating
6639,1,2,3,123,Hibernating
423912,1,2,3,123,Hibernating
100136,1,2,3,123,Hibernating
382433,1,2,3,123,Hibernating
398284,1,2,3,123,Hibernating
430923,1,2,3,123,Hibernating
332523,1,2,3,123,Hibernating
185507,1,2,3,123,Hibernating
158153,1,2,3,123,Hibernating
393656,1,2,3,123,Hibernating
435174,1,2,3,123,Hibernating
48320,1,2,3,123,Hibernating
415065,1,2,3,123,Hibernating
428673,1,2,3,123,Hibernating
225746,1,2,3,123,Hibernating
195348,1,2,3,123,Hibernating
368602,1,2,3,123,Hibernating
339711,1,2,3,123,Hibernating
429451,1,2,3,123,Hibernating
171763,1,2,3,123,Hibernating
404266,1,2,3,123,Hibernating
403305,1,2,3,123,Hibernating
122945,1,2,3,123,Hibernating
441178,1,2,3,123,Hibernating
194120,1,2,3,123,Hibernating
165860,1,2,3,123,Hibernating
434193,1,2,3,123,Hibernating
285206,1,2,3,123,Hibernating
192480,1,2,3,123,Hibernating
424950,1,2,3,123,Hibernating
50797,1,2,3,123,Hibernating
216121,1,2,3,123,Hibernating
333107,1,2,3,123,Hibernating
421337,1,2,3,123,Hibernating
263507,1,2,3,123,Hibernating
426185,1,2,3,123,Hibernating
414829,1,2,3,123,Hibernating
209119,1,2,3,123,Hibernating
424230,1,2,3,123,Hibernating
386654,1,2,3,123,Hibernating
207080,1,2,3,123,Hibernating
384231,1,2,3,123,Hibernating
151399,1,2,3,123,Hibernating
389819,1,2,3,123,Hibernating
333259,1,2,3,123,Hibernating
432322,1,2,3,123,Hibernating
432930,1,2,3,123,Hibernating
270380,1,2,3,123,Hibernating
440758,1,2,3,123,Hibernating
352371,1,2,3,123,Hibernating
423767,1,2,3,123,Hibernating
424940,1,2,3,123,Hibernating
425074,1,2,3,123,Hibernating
223003,1,2,3,123,Hibernating
423008,1,2,3,123,Hibernating
430335,1,2,3,123,Hibernating
378703,1,2,3,123,Hibernating
389041,1,2,3,123,Hibernating
366524,1,2,3,123,Hibernating
387833,1,2,3,123,Hibernating
433285,1,2,3,123,Hibernating
432428,1,2,3,123,Hibernating
422695,1,2,3,123,Hibernating
70331,1,2,3,123,Hibernating
439599,1,2,3,123,Hibernating
333875,1,2,3,123,Hibernating
426523,1,2,3,123,Hibernating
420584,1,2,3,123,Hibernating
191567,1,2,3,123,Hibernating
262070,1,2,3,123,Hibernating
129756,1,2,3,123,Hibernating
427191,1,2,3,123,Hibernating
230808,1,2,3,123,Hibernating
391324,1,2,3,123,Hibernating
379768,1,2,3,123,Hibernating
201116,1,2,3,123,Hibernating
87661,1,2,3,123,Hibernating
129231,1,2,3,123,Hibernating
440911,1,2,3,123,Hibernating
382637,1,2,3,123,Hibernating
405372,1,2,3,123,Hibernating
418853,1,2,3,123,Hibernating
418578,1,2,3,123,Hibernating
432000,1,2,3,123,Hibernating
421032,1,2,3,123,Hibernating
424791,1,2,3,123,Hibernating
398050,1,2,3,123,Hibernating
403585,1,2,3,123,Hibernating
375189,1,2,3,123,Hibernating
404468,1,2,3,123,Hibernating
333441,1,2,3,123,Hibernating
407799,1,2,3,123,Hibernating
385957,1,2,3,123,Hibernating
433014,1,2,3,123,Hibernating
340827,1,2,3,123,Hibernating
430248,1,2,3,123,Hibernating
391715,1,2,3,123,Hibernating
396221,1,2,3,123,Hibernating
406650,1,2,3,123,Hibernating
408329,1,2,3,123,Hibernating
354047,1,2,3,123,Hibernating
388861,1,2,3,123,Hibernating
440493,1,2,3,123,Hibernating
74437,1,2,3,123,Hibernating
145208,1,2,3,123,Hibernating
321001,1,2,3,123,Hibernating
333713,1,2,3,123,Hibernating
286839,1,2,3,123,Hibernating
187790,1,2,3,123,Hibernating
400121,1,2,3,123,Hibernating
429261,1,2,3,123,Hibernating
85037,1,2,3,123,Hibernating
409188,1,2,3,123,Hibernating
440095,1,2,3,123,Hibernating
432764,1,2,3,123,Hibernating
440846,1,2,3,123,Hibernating
431600,1,2,3,123,Hibernating
385536,1,2,3,123,Hibernating
431943,1,2,3,123,Hibernating
346685,1,2,3,123,Hibernating
433772,1,2,3,123,Hibernating
426479,1,2,3,123,Hibernating
431053,1,2,3,123,Hibernating
435060,1,2,3,123,Hibernating
378653,1,2,3,123,Hibernating
405050,1,2,3,123,Hibernating
118207,1,2,3,123,Hibernating
413807,1,2,3,123,Hibernating
423129,1,2,3,123,Hibernating
440658,1,2,3,123,Hibernating
102296,1,2,3,123,Hibernating
213513,1,2,3,123,Hibernating
126322,1,2,3,123,Hibernating
161748,1,2,3,123,Hibernating
395168,1,2,3,123,Hibernating
416115,1,2,3,123,Hibernating
433780,1,2,3,123,Hibernating
192082,1,2,3,123,Hibernating
399619,1,2,3,123,Hibernating
380926,1,2,3,123,Hibernating
387801,1,2,3,123,Hibernating
154608,1,2,3,123,Hibernating
378993,1,2,3,123,Hibernating
433625,1,2,3,123,Hibernating
394565,1,2,3,123,Hibernating
429583,1,2,3,123,Hibernating
266356,1,2,3,123,Hibernating
400171,1,2,3,123,Hibernating
426118,1,2,3,123,Hibernating
247016,1,2,3,123,Hibernating
431342,1,2,3,123,Hibernating
435167,1,2,3,123,Hibernating
335010,1,2,3,123,Hibernating
419877,1,2,3,123,Hibernating
390807,1,2,3,123,Hibernating
425159,1,2,3,123,Hibernating
385529,1,2,3,123,Hibernating
356504,1,2,3,123,Hibernating
353696,1,2,3,123,Hibernating
430631,1,2,3,123,Hibernating
408390,1,2,3,123,Hibernating
432079,1,2,3,123,Hibernating
226695,1,2,3,123,Hibernating
